time,(LX)
0.980000,7.375478E-1
0.990000,1.035671E+0
1.000000,1.234420E+0
1.010000,6.381734E-1
1.020000,1.035671E+0
1.030000,6.381734E-1
1.040000,1.035671E+0
1.050000,1.234420E+0
1.060000,6.381734E-1
1.070000,6.381734E-1
1.080000,1.532543E+0
1.090000,9.362966E-1
1.100000,6.381734E-1
1.110000,9.362966E-1
1.120000,8.369222E-1
1.130000,1.035671E+0
1.140000,8.369222E-1
1.150000,8.369222E-1
1.160000,9.362966E-1
1.170000,4.394245E-1
1.180000,1.035671E+0
1.190000,9.362966E-1
1.200000,5.387989E-1
1.210000,1.333794E+0
1.220000,1.433169E+0
1.230000,9.362966E-1
1.240000,1.433169E+0
1.250000,1.234420E+0
1.260000,1.035671E+0
1.270000,6.381734E-1
1.280000,1.135045E+0
1.290000,1.035671E+0
1.300000,1.333794E+0
1.310000,1.135045E+0
1.320000,6.381734E-1
1.330000,1.035671E+0
1.340000,1.035671E+0
1.350000,1.333794E+0
1.360000,1.234420E+0
1.370000,1.333794E+0
1.380000,9.362966E-1
1.390000,1.631918E+0
1.400000,7.375478E-1
1.410000,1.234420E+0
1.420000,1.333794E+0
1.430000,1.532543E+0
1.440000,1.035671E+0
1.450000,6.381734E-1
1.460000,7.375478E-1
1.470000,6.381734E-1
1.480000,7.375478E-1
1.490000,1.035671E+0
1.500000,1.135045E+0
1.510000,1.333794E+0
1.520000,2.029415E+0
1.530000,1.035671E+0
1.540000,1.135045E+0
1.550000,8.369222E-1
1.560000,1.731292E+0
1.570000,1.135045E+0
1.580000,1.433169E+0
1.590000,1.234420E+0
1.600000,1.333794E+0
1.610000,1.333794E+0
1.620000,8.369222E-1
1.630000,1.631918E+0
1.640000,1.234420E+0
1.650000,1.234420E+0
1.660000,1.234420E+0
1.670000,1.035671E+0
1.680000,1.135045E+0
1.690000,9.362966E-1
1.700000,7.375478E-1
1.710000,1.135045E+0
1.720000,6.381734E-1
1.730000,1.333794E+0
1.740000,6.381734E-1
1.750000,1.135045E+0
1.760000,5.387989E-1
1.770000,1.532543E+0
1.780000,6.381734E-1
1.790000,7.375478E-1
1.800000,1.830666E+0
1.810000,9.362966E-1
1.820000,1.631918E+0
1.830000,5.387989E-1
1.840000,1.333794E+0
1.850000,8.369222E-1
1.860000,9.362966E-1
1.870000,1.433169E+0
1.880000,1.333794E+0
1.890000,1.035671E+0
1.900000,1.433169E+0
1.910000,7.375478E-1
1.920000,6.381734E-1
1.930000,1.035671E+0
1.940000,1.035671E+0
1.950000,1.234420E+0
1.960000,1.035671E+0
1.970000,1.631918E+0
1.980000,9.362966E-1
1.990000,1.333794E+0
2.000000,1.433169E+0
2.010000,1.234420E+0
2.020000,1.731292E+0
2.030000,1.035671E+0
2.040000,5.387989E-1
2.050000,1.035671E+0
2.060000,2.029415E+0
2.070000,1.333794E+0
2.080000,6.381734E-1
2.090000,1.631918E+0
2.100000,6.381734E-1
2.110000,1.035671E+0
2.120000,1.333794E+0
2.130000,9.362966E-1
2.140000,7.375478E-1
2.150000,6.381734E-1
2.160000,1.035671E+0
2.170000,7.375478E-1
2.180000,1.234420E+0
2.190000,1.234420E+0
2.200000,1.433169E+0
2.210000,1.234420E+0
2.220000,1.135045E+0
2.230000,9.362966E-1
2.240000,8.369222E-1
2.250000,1.035671E+0
2.260000,1.731292E+0
2.270000,1.035671E+0
2.280000,1.631918E+0
2.290000,1.035671E+0
2.300000,1.433169E+0
2.310000,5.387989E-1
2.320000,1.631918E+0
2.330000,1.035671E+0
2.340000,8.369222E-1
2.350000,7.375478E-1
2.360000,1.433169E+0
2.370000,1.234420E+0
2.380000,6.381734E-1
2.390000,1.532543E+0
2.400000,1.035671E+0
2.410000,5.387989E-1
2.420000,1.532543E+0
2.430000,1.135045E+0
2.440000,1.333794E+0
2.450000,1.135045E+0
2.460000,1.135045E+0
2.470000,1.433169E+0
2.480000,1.631918E+0
2.490000,1.234420E+0
2.500000,1.333794E+0
2.510000,1.035671E+0
2.520000,1.631918E+0
2.530000,6.381734E-1
2.540000,4.394245E-1
2.550000,1.532543E+0
2.560000,9.362966E-1
2.570000,1.035671E+0
2.580000,6.381734E-1
2.590000,1.930041E+0
2.600000,1.830666E+0
2.610000,1.333794E+0
2.620000,9.362966E-1
2.630000,7.375478E-1
2.640000,1.333794E+0
2.650000,1.333794E+0
2.660000,1.234420E+0
2.670000,1.433169E+0
2.680000,8.369222E-1
2.690000,1.234420E+0
2.700000,1.135045E+0
2.710000,5.387989E-1
2.720000,1.433169E+0
2.730000,1.234420E+0
2.740000,1.333794E+0
2.750000,8.369222E-1
2.760000,1.433169E+0
2.770000,1.631918E+0
2.780000,1.035671E+0
2.790000,1.731292E+0
2.800000,1.135045E+0
2.810000,1.333794E+0
2.820000,1.433169E+0
2.830000,4.394245E-1
2.840000,1.333794E+0
2.850000,5.387989E-1
2.860000,1.433169E+0
2.870000,1.433169E+0
2.880000,1.532543E+0
2.890000,1.333794E+0
2.900000,5.387989E-1
2.910000,1.333794E+0
2.920000,6.381734E-1
2.930000,1.234420E+0
2.940000,1.234420E+0
2.950000,6.381734E-1
2.960000,1.333794E+0
2.970000,1.333794E+0
2.980000,7.375478E-1
2.990000,1.234420E+0
3.000000,1.433169E+0
3.010000,1.035671E+0
3.020000,1.532543E+0
3.030000,7.375478E-1
3.040000,2.029415E+0
3.050000,1.930041E+0
3.060000,1.930041E+0
3.070000,1.333794E+0
3.080000,9.362966E-1
3.090000,9.362966E-1
3.100000,5.387989E-1
3.110000,1.234420E+0
3.120000,1.135045E+0
3.130000,1.333794E+0
3.140000,1.830666E+0
3.150000,1.830666E+0
3.160000,9.362966E-1
3.170000,1.135045E+0
3.180000,1.333794E+0
3.190000,9.362966E-1
3.200000,1.333794E+0
3.210000,8.369222E-1
3.220000,1.035671E+0
3.230000,1.135045E+0
3.240000,1.234420E+0
3.250000,1.035671E+0
3.260000,1.135045E+0
3.270000,1.631918E+0
3.280000,9.362966E-1
3.290000,9.362966E-1
3.300000,9.362966E-1
3.310000,1.234420E+0
3.320000,4.394245E-1
3.330000,1.234420E+0
3.340000,8.369222E-1
3.350000,1.035671E+0
3.360000,1.731292E+0
3.370000,1.333794E+0
3.380000,1.532543E+0
3.390000,1.433169E+0
3.400000,1.930041E+0
3.410000,1.731292E+0
3.420000,1.333794E+0
3.430000,1.631918E+0
3.440000,1.333794E+0
3.450000,1.631918E+0
3.460000,1.433169E+0
3.470000,1.035671E+0
3.480000,1.234420E+0
3.490000,9.362966E-1
3.500000,1.035671E+0
3.510000,1.035671E+0
3.520000,1.035671E+0
3.530000,1.234420E+0
3.540000,1.035671E+0
3.550000,1.532543E+0
3.560000,1.433169E+0
3.570000,1.830666E+0
3.580000,1.135045E+0
3.590000,1.234420E+0
3.600000,1.930041E+0
3.610000,1.731292E+0
3.620000,9.362966E-1
3.630000,1.333794E+0
3.640000,9.362966E-1
3.650000,1.035671E+0
3.660000,3.400501E-1
3.670000,1.234420E+0
3.680000,1.035671E+0
3.690000,1.135045E+0
3.700000,1.035671E+0
3.710000,4.394245E-1
3.720000,1.830666E+0
3.730000,1.333794E+0
3.740000,1.234420E+0
3.750000,1.830666E+0
3.760000,1.333794E+0
3.770000,1.234420E+0
3.780000,2.029415E+0
3.790000,1.035671E+0
3.800000,1.035671E+0
3.810000,1.532543E+0
3.820000,1.234420E+0
3.830000,6.381734E-1
3.840000,1.631918E+0
3.850000,1.333794E+0
3.860000,1.234420E+0
3.870000,1.731292E+0
3.880000,2.228164E+0
3.890000,1.333794E+0
3.900000,5.387989E-1
3.910000,1.035671E+0
3.920000,1.413013E-1
3.930000,1.830666E+0
3.940000,7.375478E-1
3.950000,9.362966E-1
3.960000,1.333794E+0
3.970000,1.830666E+0
3.980000,1.631918E+0
3.990000,8.369222E-1
4.000000,1.135045E+0
4.010000,7.375478E-1
4.020000,9.362966E-1
4.030000,1.035671E+0
4.040000,1.532543E+0
4.050000,1.631918E+0
4.060000,6.381734E-1
4.070000,1.035671E+0
4.080000,8.369222E-1
4.090000,1.433169E+0
4.100000,9.362966E-1
4.110000,1.631918E+0
4.120000,5.387989E-1
4.130000,2.029415E+0
4.140000,1.333794E+0
4.150000,2.228164E+0
4.160000,6.381734E-1
4.170000,8.369222E-1
4.180000,8.369222E-1
4.190000,1.532543E+0
4.200000,1.631918E+0
4.210000,1.333794E+0
4.220000,2.327538E+0
4.230000,1.234420E+0
4.240000,1.135045E+0
4.250000,1.433169E+0
4.260000,1.135045E+0
4.270000,1.035671E+0
4.280000,1.234420E+0
4.290000,9.362966E-1
4.300000,2.725036E+0
4.310000,1.234420E+0
4.320000,7.375478E-1
4.330000,1.532543E+0
4.340000,1.234420E+0
4.350000,1.035671E+0
4.360000,1.333794E+0
4.370000,9.362966E-1
4.380000,1.035671E+0
4.390000,1.234420E+0
4.400000,1.333794E+0
4.410000,8.369222E-1
4.420000,6.381734E-1
4.430000,1.433169E+0
4.440000,1.333794E+0
4.450000,8.369222E-1
4.460000,1.532543E+0
4.470000,1.135045E+0
4.480000,1.333794E+0
4.490000,1.830666E+0
4.500000,9.362966E-1
4.510000,1.333794E+0
4.520000,2.228164E+0
4.530000,1.333794E+0
4.540000,1.830666E+0
4.550000,1.234420E+0
4.560000,8.369222E-1
4.570000,1.433169E+0
4.580000,1.135045E+0
4.590000,1.035671E+0
4.600000,2.228164E+0
4.610000,9.362966E-1
4.620000,1.234420E+0
4.630000,1.830666E+0
4.640000,1.731292E+0
4.650000,1.433169E+0
4.660000,1.532543E+0
4.670000,1.433169E+0
4.680000,1.631918E+0
4.690000,7.375478E-1
4.700000,2.228164E+0
4.710000,2.029415E+0
4.720000,1.631918E+0
4.730000,1.035671E+0
4.740000,1.333794E+0
4.750000,1.433169E+0
4.760000,1.631918E+0
4.770000,1.631918E+0
4.780000,6.381734E-1
4.790000,1.333794E+0
4.800000,1.135045E+0
4.810000,1.135045E+0
4.820000,1.035671E+0
4.830000,1.035671E+0
4.840000,1.035671E+0
4.850000,9.362966E-1
4.860000,1.035671E+0
4.870000,1.830666E+0
4.880000,1.333794E+0
4.890000,1.135045E+0
4.900000,1.532543E+0
4.910000,9.362966E-1
4.920000,8.369222E-1
4.930000,1.731292E+0
4.940000,1.135045E+0
4.950000,1.631918E+0
4.960000,1.433169E+0
4.970000,1.433169E+0
4.980000,8.369222E-1
4.990000,1.333794E+0
5.000000,1.731292E+0

