time,(LX)
0.000000,3.341387E+2
0.010000,3.306606E+2
0.020000,3.295675E+2
0.030000,3.333437E+2
0.040000,3.301637E+2
0.050000,3.309587E+2
0.060000,3.307600E+2
0.070000,3.315550E+2
0.080000,3.298656E+2
0.090000,3.332444E+2
0.100000,3.301637E+2
0.110000,3.321512E+2
0.120000,3.332444E+2
0.130000,3.315550E+2
0.140000,3.312569E+2
0.150000,3.328469E+2
0.160000,3.306606E+2
0.170000,3.316544E+2
0.180000,3.320519E+2
0.190000,3.303625E+2
0.200000,3.308594E+2
0.210000,3.325487E+2
0.220000,3.300644E+2
0.230000,3.310581E+2
0.240000,3.324494E+2
0.250000,3.307600E+2
0.260000,3.304619E+2
0.270000,3.313562E+2
0.280000,3.311575E+2
0.290000,3.332444E+2
0.300000,3.305612E+2
0.310000,3.320519E+2
0.320000,3.311575E+2
0.330000,3.338406E+2
0.340000,3.302631E+2
0.350000,3.308594E+2
0.360000,3.328469E+2
0.370000,3.330456E+2
0.380000,3.333437E+2
0.390000,3.335425E+2
0.400000,3.327475E+2
0.410000,3.333437E+2
0.420000,3.337412E+2
0.430000,3.324494E+2
0.440000,3.321512E+2
0.450000,3.329462E+2
0.460000,3.324494E+2
0.470000,3.326481E+2
0.480000,3.319525E+2
0.490000,3.325487E+2
0.500000,3.339400E+2
0.510000,3.334431E+2
0.520000,3.345362E+2
0.530000,3.329462E+2
0.540000,3.336419E+2
0.550000,3.322506E+2
0.560000,3.307600E+2
0.570000,3.330456E+2
0.580000,3.342381E+2
0.590000,3.325487E+2
0.600000,3.325487E+2
0.610000,3.333437E+2
0.620000,3.331450E+2
0.630000,3.321512E+2
0.640000,3.320519E+2
0.650000,3.327475E+2
0.660000,3.313562E+2
0.670000,3.319525E+2
0.680000,3.331450E+2
0.690000,3.323500E+2
0.700000,3.298656E+2
0.710000,3.310581E+2
0.720000,3.306606E+2
0.730000,3.330456E+2
0.740000,3.300644E+2
0.750000,3.320519E+2
0.760000,3.312569E+2
0.770000,3.312569E+2
0.780000,3.309587E+2
0.790000,3.313562E+2
0.800000,3.297662E+2
0.810000,3.296669E+2
0.820000,3.329462E+2
0.830000,3.308594E+2
0.840000,3.316544E+2
0.850000,3.305612E+2
0.860000,3.312569E+2
0.870000,3.331450E+2
0.880000,3.318531E+2
0.890000,3.311575E+2
0.900000,3.297662E+2
0.910000,3.305612E+2
0.920000,3.329462E+2
0.930000,3.301637E+2
0.940000,3.305612E+2
0.950000,3.293688E+2
0.960000,3.320519E+2
0.970000,3.290706E+2
0.980000,3.310581E+2
0.990000,3.328469E+2
1.000000,3.319525E+2
1.010000,3.303625E+2
1.020000,3.320519E+2
1.030000,3.302631E+2
1.040000,3.310581E+2
1.050000,3.298656E+2
1.060000,3.314556E+2
1.070000,3.307600E+2
1.080000,3.312569E+2
1.090000,3.315550E+2
1.100000,3.294681E+2
1.110000,3.311575E+2
1.120000,3.317537E+2
1.130000,3.306606E+2
1.140000,3.303625E+2
1.150000,3.316544E+2
1.160000,3.330456E+2
1.170000,3.304619E+2
1.180000,3.306606E+2
1.190000,3.310581E+2
1.200000,3.301637E+2
1.210000,3.311575E+2
1.220000,3.313562E+2
1.230000,3.308594E+2
1.240000,3.315550E+2
1.250000,3.314556E+2
1.260000,3.317537E+2
1.270000,3.308594E+2
1.280000,3.306606E+2
1.290000,3.306606E+2
1.300000,3.304619E+2
1.310000,3.307600E+2
1.320000,3.322506E+2
1.330000,3.315550E+2
1.340000,3.327475E+2
1.350000,3.326481E+2
1.360000,3.314556E+2
1.370000,3.330456E+2
1.380000,3.296669E+2
1.390000,3.300644E+2
1.400000,3.331450E+2
1.410000,3.312569E+2
1.420000,3.308594E+2
1.430000,3.295675E+2
1.440000,3.296669E+2
1.450000,3.337412E+2
1.460000,3.319525E+2
1.470000,3.301637E+2
1.480000,3.297662E+2
1.490000,3.320519E+2
1.500000,3.330456E+2
1.510000,3.319525E+2
1.520000,3.307600E+2
1.530000,3.305612E+2
1.540000,3.309587E+2
1.550000,3.297662E+2
1.560000,3.310581E+2
1.570000,3.323500E+2
1.580000,3.304619E+2
1.590000,3.310581E+2
1.600000,3.298656E+2
1.610000,3.319525E+2
1.620000,3.309587E+2
1.630000,3.324494E+2
1.640000,3.292694E+2
1.650000,3.312569E+2
1.660000,3.304619E+2
1.670000,3.312569E+2
1.680000,3.315550E+2
1.690000,3.311575E+2
1.700000,3.320519E+2
1.710000,3.315550E+2
1.720000,3.322506E+2
1.730000,3.324494E+2
1.740000,3.320519E+2
1.750000,3.321512E+2
1.760000,3.323500E+2
1.770000,3.324494E+2
1.780000,3.310581E+2
1.790000,3.320519E+2
1.800000,3.312569E+2
1.810000,3.324494E+2
1.820000,3.314556E+2
1.830000,3.336419E+2
1.840000,3.311575E+2
1.850000,3.299650E+2
1.860000,3.329462E+2
1.870000,3.334431E+2
1.880000,3.316544E+2
1.890000,3.323500E+2
1.900000,3.325487E+2
1.910000,3.312569E+2
1.920000,3.344368E+2
1.930000,3.306606E+2
1.940000,3.321512E+2
1.950000,3.314556E+2
1.960000,3.326481E+2
1.970000,3.300644E+2
1.980000,3.309587E+2
1.990000,3.343375E+2
2.000000,3.322506E+2
2.010000,3.316544E+2
2.020000,3.302631E+2
2.030000,3.317537E+2
2.040000,3.331450E+2
2.050000,3.301637E+2
2.060000,3.328469E+2
2.070000,3.314556E+2
2.080000,3.335425E+2
2.090000,3.322506E+2
2.100000,3.307600E+2
2.110000,3.317537E+2
2.120000,3.308594E+2
2.130000,3.313562E+2
2.140000,3.299650E+2
2.150000,3.320519E+2
2.160000,3.326481E+2
2.170000,3.324494E+2
2.180000,3.301637E+2
2.190000,3.309587E+2
2.200000,3.309587E+2
2.210000,3.313562E+2
2.220000,3.302631E+2
2.230000,3.303625E+2
2.240000,3.328469E+2
2.250000,3.313562E+2
2.260000,3.317537E+2
2.270000,3.320519E+2
2.280000,3.305612E+2
2.290000,3.330456E+2
2.300000,3.288719E+2
2.310000,3.323500E+2
2.320000,3.309587E+2
2.330000,3.309587E+2
2.340000,3.328469E+2
2.350000,3.313562E+2
2.360000,3.321512E+2
2.370000,3.308594E+2
2.380000,3.326481E+2
2.390000,3.282756E+2
2.400000,3.288719E+2
2.410000,3.291700E+2
2.420000,3.290706E+2
2.430000,3.322506E+2
2.440000,3.302631E+2
2.450000,3.329462E+2
2.460000,3.328469E+2
2.470000,3.314556E+2
2.480000,3.290706E+2
2.490000,3.308594E+2
2.500000,3.299650E+2
2.510000,3.300644E+2
2.520000,3.317537E+2
2.530000,3.296669E+2
2.540000,3.310581E+2
2.550000,3.309587E+2
2.560000,3.312569E+2
2.570000,3.300644E+2
2.580000,3.328469E+2
2.590000,3.300644E+2
2.600000,3.306606E+2
2.610000,3.315550E+2
2.620000,3.324494E+2
2.630000,3.309587E+2
2.640000,3.323500E+2
2.650000,3.299650E+2
2.660000,3.306606E+2
2.670000,3.305612E+2
2.680000,3.329462E+2
2.690000,3.309587E+2
2.700000,3.317537E+2
2.710000,3.307600E+2
2.720000,3.303625E+2
2.730000,3.303625E+2
2.740000,3.302631E+2
2.750000,3.319525E+2
2.760000,3.311575E+2
2.770000,3.308594E+2
2.780000,3.320519E+2
2.790000,3.308594E+2
2.800000,3.328469E+2
2.810000,3.319525E+2
2.820000,3.302631E+2
2.830000,3.296669E+2
2.840000,3.301637E+2
2.850000,3.289713E+2
2.860000,3.296669E+2
2.870000,3.288719E+2
2.880000,3.296669E+2
2.890000,3.300644E+2
2.900000,3.327475E+2
2.910000,3.316544E+2
2.920000,3.315550E+2
2.930000,3.314556E+2
2.940000,3.300644E+2
2.950000,3.296669E+2
2.960000,3.295675E+2
2.970000,3.324494E+2
